edge_timestamp,server_timestamp,car_id,latitude,longitude,hdop,satellites,adc,gps_age,gps_valid,horn,inside_geofence,zone,event_type,distance_to_zone,packet_count,message,raw_packet
286373,2026-07-16T02:03:23.987317,CAR_001,22.32330233,73.1363262,4.97,5,0,217,True,True,False,Testing Zone,NORMAL,51.5,75,Vehicle outside silence zone.,"{""timestamp"":286373,""car_id"":""CAR_001"",""lat"":22.32330233,""lon"":73.1363262,""horn"":true,""hdop"":4.97,""satellites"":5,""adc"":0,""gps_age"":217,""gps_valid"":true}"
287374,2026-07-16T02:03:25.045625,CAR_001,22.32330557,73.1363647,4.97,5,0,217,True,True,False,Testing Zone,NORMAL,52.71,76,Vehicle outside silence zone.,"{""timestamp"":287374,""car_id"":""CAR_001"",""lat"":22.32330557,""lon"":73.1363647,""horn"":true,""hdop"":4.97,""satellites"":5,""adc"":0,""gps_age"":217,""gps_valid"":true}"
288375,2026-07-16T02:03:26.182717,CAR_001,22.3233067,73.13639303,4.97,5,0,219,True,True,False,Testing Zone,NORMAL,53.9,77,Vehicle outside silence zone.,"{""timestamp"":288375,""car_id"":""CAR_001"",""lat"":22.3233067,""lon"":73.13639303,""horn"":true,""hdop"":4.97,""satellites"":5,""adc"":0,""gps_age"":219,""gps_valid"":true}"
289376,2026-07-16T02:03:27.094013,CAR_001,22.32330857,73.13641967,4.97,5,0,220,True,True,False,Testing Zone,NORMAL,55.05,78,Vehicle outside silence zone.,"{""timestamp"":289376,""car_id"":""CAR_001"",""lat"":22.32330857,""lon"":73.13641967,""horn"":true,""hdop"":4.97,""satellites"":5,""adc"":0,""gps_age"":220,""gps_valid"":true}"
290377,2026-07-16T02:03:28.116900,CAR_001,22.32330777,73.13643343,4.98,5,0,221,True,True,False,Testing Zone,NORMAL,55.86,79,Vehicle outside silence zone.,"{""timestamp"":290377,""car_id"":""CAR_001"",""lat"":22.32330777,""lon"":73.13643343,""horn"":true,""hdop"":4.98,""satellites"":5,""adc"":0,""gps_age"":221,""gps_valid"":true}"
291378,2026-07-16T02:03:30.062563,CAR_001,22.3233039,73.13643813,4.98,5,0,222,True,True,False,Testing Zone,NORMAL,56.48,80,Vehicle outside silence zone.,"{""timestamp"":291378,""car_id"":""CAR_001"",""lat"":22.3233039,""lon"":73.13643813,""horn"":true,""hdop"":4.98,""satellites"":5,""adc"":0,""gps_age"":222,""gps_valid"":true}"
292379,2026-07-16T02:03:30.268056,CAR_001,22.3233018,73.13644027,4.98,5,0,232,True,True,False,Testing Zone,NORMAL,56.8,81,Vehicle outside silence zone.,"{""timestamp"":292379,""car_id"":""CAR_001"",""lat"":22.3233018,""lon"":73.13644027,""horn"":true,""hdop"":4.98,""satellites"":5,""adc"":0,""gps_age"":232,""gps_valid"":true}"
293380,2026-07-16T02:03:31.191867,CAR_001,22.32330017,73.13644603,4.98,5,0,223,True,True,False,Testing Zone,NORMAL,57.27,82,Vehicle outside silence zone.,"{""timestamp"":293380,""car_id"":""CAR_001"",""lat"":22.32330017,""lon"":73.13644603,""horn"":true,""hdop"":4.98,""satellites"":5,""adc"":0,""gps_age"":223,""gps_valid"":true}"
294381,2026-07-16T02:03:32.008140,CAR_001,22.32329873,73.13644853,4.99,5,0,218,True,True,False,Testing Zone,NORMAL,57.54,83,Vehicle outside silence zone.,"{""timestamp"":294381,""car_id"":""CAR_001"",""lat"":22.32329873,""lon"":73.13644853,""horn"":true,""hdop"":4.99,""satellites"":5,""adc"":0,""gps_age"":218,""gps_valid"":true}"
295382,2026-07-16T02:03:33.032441,CAR_001,22.32329743,73.13644863,4.99,5,0,234,True,True,False,Testing Zone,NORMAL,57.67,84,Vehicle outside silence zone.,"{""timestamp"":295382,""car_id"":""CAR_001"",""lat"":22.32329743,""lon"":73.13644863,""horn"":true,""hdop"":4.99,""satellites"":5,""adc"":0,""gps_age"":234,""gps_valid"":true}"
296383,2026-07-16T02:03:34.056131,CAR_001,22.32329597,73.1364428,4.99,5,0,226,True,True,False,Testing Zone,NORMAL,57.49,85,Vehicle outside silence zone.,"{""timestamp"":296383,""car_id"":""CAR_001"",""lat"":22.32329597,""lon"":73.1364428,""horn"":true,""hdop"":4.99,""satellites"":5,""adc"":0,""gps_age"":226,""gps_valid"":true}"
297384,2026-07-16T02:03:35.080135,CAR_001,22.32329347,73.13642807,5,5,0,226,True,True,False,Testing Zone,NORMAL,56.94,86,Vehicle outside silence zone.,"{""timestamp"":297384,""car_id"":""CAR_001"",""lat"":22.32329347,""lon"":73.13642807,""horn"":true,""hdop"":5,""satellites"":5,""adc"":0,""gps_age"":226,""gps_valid"":true}"
298385,2026-07-16T02:03:36.005605,CAR_001,22.32329077,73.13641093,5,5,0,228,True,True,False,Testing Zone,NORMAL,56.33,87,Vehicle outside silence zone.,"{""timestamp"":298385,""car_id"":""CAR_001"",""lat"":22.32329077,""lon"":73.13641093,""horn"":true,""hdop"":5,""satellites"":5,""adc"":0,""gps_age"":228,""gps_valid"":true}"
299386,2026-07-16T02:03:37.087988,CAR_001,22.32328823,73.13639413,5,5,0,230,True,True,False,Testing Zone,NORMAL,55.77,88,Vehicle outside silence zone.,"{""timestamp"":299386,""car_id"":""CAR_001"",""lat"":22.32328823,""lon"":73.13639413,""horn"":true,""hdop"":5,""satellites"":5,""adc"":0,""gps_age"":230,""gps_valid"":true}"
300387,2026-07-16T02:03:38.153036,CAR_001,22.32328607,73.1363785,5,5,0,230,True,True,False,Testing Zone,NORMAL,55.28,89,Vehicle outside silence zone.,"{""timestamp"":300387,""car_id"":""CAR_001"",""lat"":22.32328607,""lon"":73.1363785,""horn"":true,""hdop"":5,""satellites"":5,""adc"":0,""gps_age"":230,""gps_valid"":true}"
301388,2026-07-16T02:03:39.094801,CAR_001,22.3232847,73.13636663,5.01,5,0,229,True,True,False,Testing Zone,NORMAL,54.91,90,Vehicle outside silence zone.,"{""timestamp"":301388,""car_id"":""CAR_001"",""lat"":22.3232847,""lon"":73.13636663,""horn"":true,""hdop"":5.01,""satellites"":5,""adc"":0,""gps_age"":229,""gps_valid"":true}"
333122,2026-07-16T02:04:10.920074,CAR_001,22.32329023,73.13633177,3.34,6,0,81,True,True,False,Testing Zone,NORMAL,52.96,91,Vehicle outside silence zone.,"{""timestamp"":333122,""car_id"":""CAR_001"",""lat"":22.32329023,""lon"":73.13633177,""horn"":true,""hdop"":3.34,""satellites"":6,""adc"":0,""gps_age"":81,""gps_valid"":true}"
334123,2026-07-16T02:04:11.840811,CAR_001,22.32328997,73.1363347,3.34,6,0,86,True,True,False,Testing Zone,NORMAL,53.1,92,Vehicle outside silence zone.,"{""timestamp"":334123,""car_id"":""CAR_001"",""lat"":22.32328997,""lon"":73.1363347,""horn"":true,""hdop"":3.34,""satellites"":6,""adc"":0,""gps_age"":86,""gps_valid"":true}"
335124,2026-07-16T02:04:12.733978,CAR_001,22.32329007,73.13633863,3.34,6,0,83,True,True,False,Testing Zone,NORMAL,53.24,93,Vehicle outside silence zone.,"{""timestamp"":335124,""car_id"":""CAR_001"",""lat"":22.32329007,""lon"":73.13633863,""horn"":true,""hdop"":3.34,""satellites"":6,""adc"":0,""gps_age"":83,""gps_valid"":true}"
371440,2026-07-16T02:04:49.045118,CAR_001,22.32329403,73.13645063,3.35,6,0,8287,True,True,False,Testing Zone,NORMAL,58.1,94,Vehicle outside silence zone.,"{""timestamp"":371440,""car_id"":""CAR_001"",""lat"":22.32329403,""lon"":73.13645063,""horn"":true,""hdop"":3.35,""satellites"":6,""adc"":0,""gps_age"":8287,""gps_valid"":true}"
372440,2026-07-16T02:04:50.240535,CAR_001,22.3232937,73.1364131,3.36,6,0,275,True,True,False,Testing Zone,NORMAL,56.15,95,Vehicle outside silence zone.,"{""timestamp"":372440,""car_id"":""CAR_001"",""lat"":22.3232937,""lon"":73.1364131,""horn"":true,""hdop"":3.36,""satellites"":6,""adc"":0,""gps_age"":275,""gps_valid"":true}"
373441,2026-07-16T02:04:51.060960,CAR_001,22.32329393,73.1363793,3.36,6,0,276,True,True,False,Testing Zone,NORMAL,54.53,96,Vehicle outside silence zone.,"{""timestamp"":373441,""car_id"":""CAR_001"",""lat"":22.32329393,""lon"":73.1363793,""horn"":true,""hdop"":3.36,""satellites"":6,""adc"":0,""gps_age"":276,""gps_valid"":true}"
374442,2026-07-16T02:04:52.046927,CAR_001,22.3232943,73.13635037,3.36,6,0,277,True,True,False,Testing Zone,NORMAL,53.26,97,Vehicle outside silence zone.,"{""timestamp"":374442,""car_id"":""CAR_001"",""lat"":22.3232943,""lon"":73.13635037,""horn"":true,""hdop"":3.36,""satellites"":6,""adc"":0,""gps_age"":277,""gps_valid"":true}"
375443,2026-07-16T02:04:57.172830,CAR_001,22.32329423,73.13632753,3.36,6,0,277,True,True,False,Testing Zone,NORMAL,52.39,98,Vehicle outside silence zone.,"{""timestamp"":375443,""car_id"":""CAR_001"",""lat"":22.32329423,""lon"":73.13632753,""horn"":true,""hdop"":3.36,""satellites"":6,""adc"":0,""gps_age"":277,""gps_valid"":true}"
376444,2026-07-16T02:04:57.181983,CAR_001,22.3232939,73.136306,1.72,7,0,269,True,True,False,Testing Zone,NORMAL,51.69,99,Vehicle outside silence zone.,"{""timestamp"":376444,""car_id"":""CAR_001"",""lat"":22.3232939,""lon"":73.136306,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":269,""gps_valid"":true}"
377445,2026-07-16T02:04:57.182193,CAR_001,22.32329307,73.1363089,1.72,7,0,277,True,True,False,Testing Zone,NORMAL,51.87,100,Vehicle outside silence zone.,"{""timestamp"":377445,""car_id"":""CAR_001"",""lat"":22.32329307,""lon"":73.1363089,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":277,""gps_valid"":true}"
378446,2026-07-16T02:04:57.182312,CAR_001,22.32329237,73.13631017,1.72,7,0,289,True,True,False,Testing Zone,NORMAL,51.99,101,Vehicle outside silence zone.,"{""timestamp"":378446,""car_id"":""CAR_001"",""lat"":22.32329237,""lon"":73.13631017,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":289,""gps_valid"":true}"
379447,2026-07-16T02:04:57.182422,CAR_001,22.3232919,73.1363109,1.72,7,0,278,True,True,False,Testing Zone,NORMAL,52.06,102,Vehicle outside silence zone.,"{""timestamp"":379447,""car_id"":""CAR_001"",""lat"":22.3232919,""lon"":73.1363109,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":278,""gps_valid"":true}"
380448,2026-07-16T02:04:58.051805,CAR_001,22.32329173,73.1363092,1.72,7,0,280,True,True,False,Testing Zone,NORMAL,52.02,103,Vehicle outside silence zone.,"{""timestamp"":380448,""car_id"":""CAR_001"",""lat"":22.32329173,""lon"":73.1363092,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":280,""gps_valid"":true}"
381449,2026-07-16T02:05:00.228003,CAR_001,22.32329193,73.13630577,1.72,7,0,278,True,True,False,Testing Zone,NORMAL,51.89,104,Vehicle outside silence zone.,"{""timestamp"":381449,""car_id"":""CAR_001"",""lat"":22.32329193,""lon"":73.13630577,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":278,""gps_valid"":true}"
382450,2026-07-16T02:05:00.279195,CAR_001,22.32329223,73.13630403,1.72,7,0,281,True,True,False,Testing Zone,NORMAL,51.8,105,Vehicle outside silence zone.,"{""timestamp"":382450,""car_id"":""CAR_001"",""lat"":22.32329223,""lon"":73.13630403,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":281,""gps_valid"":true}"
383451,2026-07-16T02:05:05.274930,CAR_001,22.3232926,73.1363022,1.72,7,0,280,True,True,False,Testing Zone,NORMAL,51.71,106,Vehicle outside silence zone.,"{""timestamp"":383451,""car_id"":""CAR_001"",""lat"":22.3232926,""lon"":73.1363022,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":280,""gps_valid"":true}"
384452,2026-07-16T02:05:05.496755,CAR_001,22.32329313,73.1363002,1.72,7,0,282,True,True,False,Testing Zone,NORMAL,51.59,107,Vehicle outside silence zone.,"{""timestamp"":384452,""car_id"":""CAR_001"",""lat"":22.32329313,""lon"":73.1363002,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":282,""gps_valid"":true}"
385453,2026-07-16T02:05:05.496989,CAR_001,22.32329433,73.136298,1.72,7,0,286,True,True,False,Testing Zone,NORMAL,51.39,108,Vehicle outside silence zone.,"{""timestamp"":385453,""car_id"":""CAR_001"",""lat"":22.32329433,""lon"":73.136298,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":286,""gps_valid"":true}"
386454,2026-07-16T02:05:05.497141,CAR_001,22.3232957,73.13629513,1.72,7,0,284,True,True,False,Testing Zone,NORMAL,51.16,109,Vehicle outside silence zone.,"{""timestamp"":386454,""car_id"":""CAR_001"",""lat"":22.3232957,""lon"":73.13629513,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":284,""gps_valid"":true}"
387455,2026-07-16T02:05:05.497289,CAR_001,22.32329747,73.13629157,1.72,7,0,285,True,True,False,Testing Zone,NORMAL,50.86,110,Vehicle outside silence zone.,"{""timestamp"":387455,""car_id"":""CAR_001"",""lat"":22.32329747,""lon"":73.13629157,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":285,""gps_valid"":true}"
388456,2026-07-16T02:05:06.112082,CAR_001,22.3232993,73.13628613,1.72,7,0,286,True,True,False,Testing Zone,NORMAL,50.51,111,Vehicle outside silence zone.,"{""timestamp"":388456,""car_id"":""CAR_001"",""lat"":22.3232993,""lon"":73.13628613,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":286,""gps_valid"":true}"
389457,2026-07-16T02:05:07.061453,CAR_001,22.32330103,73.13628007,1.72,7,0,287,True,True,False,Testing Zone,NORMAL,50.15,112,Vehicle outside silence zone.,"{""timestamp"":389457,""car_id"":""CAR_001"",""lat"":22.32330103,""lon"":73.13628007,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":287,""gps_valid"":true}"
390458,2026-07-16T02:05:08.159850,CAR_001,22.3233024,73.13627413,1.72,7,0,289,True,True,False,Testing Zone,NORMAL,49.84,113,Vehicle outside silence zone.,"{""timestamp"":390458,""car_id"":""CAR_001"",""lat"":22.3233024,""lon"":73.13627413,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":289,""gps_valid"":true}"
391459,2026-07-16T02:05:09.184230,CAR_001,22.3233037,73.13626877,1.72,7,0,288,True,True,False,Testing Zone,NORMAL,49.56,114,Vehicle outside silence zone.,"{""timestamp"":391459,""car_id"":""CAR_001"",""lat"":22.3233037,""lon"":73.13626877,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":288,""gps_valid"":true}"
392460,2026-07-16T02:05:15.776626,CAR_001,22.32330477,73.13626543,1.72,7,0,290,True,True,False,Testing Zone,NORMAL,49.36,115,Vehicle outside silence zone.,"{""timestamp"":392460,""car_id"":""CAR_001"",""lat"":22.32330477,""lon"":73.13626543,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":290,""gps_valid"":true}"
393461,2026-07-16T02:05:15.853663,CAR_001,22.32330563,73.1362654,1.72,7,0,303,True,True,False,Testing Zone,NORMAL,49.27,116,Vehicle outside silence zone.,"{""timestamp"":393461,""car_id"":""CAR_001"",""lat"":22.32330563,""lon"":73.1362654,""horn"":true,""hdop"":1.72,""satellites"":7,""adc"":0,""gps_age"":303,""gps_valid"":true}"
394462,2026-07-16T02:05:15.854058,CAR_001,22.32330627,73.13626757,1.73,7,0,290,True,True,False,Testing Zone,NORMAL,49.25,117,Vehicle outside silence zone.,"{""timestamp"":394462,""car_id"":""CAR_001"",""lat"":22.32330627,""lon"":73.13626757,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":290,""gps_valid"":true}"
395463,2026-07-16T02:05:15.854339,CAR_001,22.32330657,73.13627017,1.73,7,0,305,True,True,False,Testing Zone,NORMAL,49.29,118,Vehicle outside silence zone.,"{""timestamp"":395463,""car_id"":""CAR_001"",""lat"":22.32330657,""lon"":73.13627017,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":305,""gps_valid"":true}"
396464,2026-07-16T02:05:15.854638,CAR_001,22.32330657,73.13627263,1.73,7,0,294,True,True,False,Testing Zone,NORMAL,49.35,119,Vehicle outside silence zone.,"{""timestamp"":396464,""car_id"":""CAR_001"",""lat"":22.32330657,""lon"":73.13627263,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":294,""gps_valid"":true}"
397465,2026-07-16T02:05:15.854836,CAR_001,22.32330617,73.136275,1.73,7,0,296,True,True,False,Testing Zone,NORMAL,49.46,120,Vehicle outside silence zone.,"{""timestamp"":397465,""car_id"":""CAR_001"",""lat"":22.32330617,""lon"":73.136275,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":296,""gps_valid"":true}"
398466,2026-07-16T02:05:16.070392,CAR_001,22.3233055,73.13627723,1.73,7,0,296,True,True,False,Testing Zone,NORMAL,49.59,121,Vehicle outside silence zone.,"{""timestamp"":398466,""car_id"":""CAR_001"",""lat"":22.3233055,""lon"":73.13627723,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":296,""gps_valid"":true}"
399467,2026-07-16T02:05:17.170983,CAR_001,22.32330443,73.13627743,1.73,7,0,297,True,True,False,Testing Zone,NORMAL,49.71,122,Vehicle outside silence zone.,"{""timestamp"":399467,""car_id"":""CAR_001"",""lat"":22.32330443,""lon"":73.13627743,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":297,""gps_valid"":true}"
400468,2026-07-16T02:05:18.091822,CAR_001,22.3233032,73.1362777,1.73,7,0,298,True,True,False,Testing Zone,NORMAL,49.85,123,Vehicle outside silence zone.,"{""timestamp"":400468,""car_id"":""CAR_001"",""lat"":22.3233032,""lon"":73.1362777,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":298,""gps_valid"":true}"
401469,2026-07-16T02:05:23.212472,CAR_001,22.32330183,73.13627893,1.73,7,0,313,True,True,False,Testing Zone,NORMAL,50.03,124,Vehicle outside silence zone.,"{""timestamp"":401469,""car_id"":""CAR_001"",""lat"":22.32330183,""lon"":73.13627893,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":313,""gps_valid"":true}"
402470,2026-07-16T02:05:29.665617,CAR_001,22.3233006,73.13627983,1.73,7,0,313,True,True,False,Testing Zone,NORMAL,50.19,125,Vehicle outside silence zone.,"{""timestamp"":402470,""car_id"":""CAR_001"",""lat"":22.3233006,""lon"":73.13627983,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":313,""gps_valid"":true}"
403471,2026-07-16T02:05:29.666176,CAR_001,22.32329957,73.13627973,1.73,7,0,301,True,True,False,Testing Zone,NORMAL,50.3,126,Vehicle outside silence zone.,"{""timestamp"":403471,""car_id"":""CAR_001"",""lat"":22.32329957,""lon"":73.13627973,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":301,""gps_valid"":true}"
404472,2026-07-16T02:05:29.666337,CAR_001,22.32329877,73.13628067,1.73,7,0,301,True,True,False,Testing Zone,NORMAL,50.41,127,Vehicle outside silence zone.,"{""timestamp"":404472,""car_id"":""CAR_001"",""lat"":22.32329877,""lon"":73.13628067,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":301,""gps_valid"":true}"
405473,2026-07-16T02:05:29.666481,CAR_001,22.32329813,73.13628127,1.73,7,0,302,True,True,False,Testing Zone,NORMAL,50.49,128,Vehicle outside silence zone.,"{""timestamp"":405473,""car_id"":""CAR_001"",""lat"":22.32329813,""lon"":73.13628127,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":302,""gps_valid"":true}"
406474,2026-07-16T02:05:29.666634,CAR_001,22.32329763,73.1362818,1.73,7,0,318,True,True,False,Testing Zone,NORMAL,50.56,129,Vehicle outside silence zone.,"{""timestamp"":406474,""car_id"":""CAR_001"",""lat"":22.32329763,""lon"":73.1362818,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":318,""gps_valid"":true}"
407475,2026-07-16T02:05:29.666775,CAR_001,22.323297,73.13628357,1.73,7,0,306,True,True,False,Testing Zone,NORMAL,50.68,130,Vehicle outside silence zone.,"{""timestamp"":407475,""car_id"":""CAR_001"",""lat"":22.323297,""lon"":73.13628357,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":306,""gps_valid"":true}"
408476,2026-07-16T02:05:29.666922,CAR_001,22.32329627,73.13628623,1.73,7,0,307,True,True,False,Testing Zone,NORMAL,50.83,131,Vehicle outside silence zone.,"{""timestamp"":408476,""car_id"":""CAR_001"",""lat"":22.32329627,""lon"":73.13628623,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":307,""gps_valid"":true}"
409477,2026-07-16T02:05:29.667082,CAR_001,22.32329557,73.1362893,1.73,7,0,305,True,True,False,Testing Zone,NORMAL,51.0,132,Vehicle outside silence zone.,"{""timestamp"":409477,""car_id"":""CAR_001"",""lat"":22.32329557,""lon"":73.1362893,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":305,""gps_valid"":true}"
410478,2026-07-16T02:05:31.711275,CAR_001,22.32329503,73.13629217,1.73,7,0,308,True,True,False,Testing Zone,NORMAL,51.14,133,Vehicle outside silence zone.,"{""timestamp"":410478,""car_id"":""CAR_001"",""lat"":22.32329503,""lon"":73.13629217,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":308,""gps_valid"":true}"
411479,2026-07-16T02:05:31.711466,CAR_001,22.3232948,73.1362965,1.73,7,0,307,True,True,False,Testing Zone,NORMAL,51.29,134,Vehicle outside silence zone.,"{""timestamp"":411479,""car_id"":""CAR_001"",""lat"":22.3232948,""lon"":73.1362965,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":307,""gps_valid"":true}"
412480,2026-07-16T02:05:31.817226,CAR_001,22.32329543,73.13629967,1.73,7,0,322,True,True,False,Testing Zone,NORMAL,51.33,135,Vehicle outside silence zone.,"{""timestamp"":412480,""car_id"":""CAR_001"",""lat"":22.32329543,""lon"":73.13629967,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":322,""gps_valid"":true}"
413481,2026-07-16T02:05:31.817393,CAR_001,22.32329607,73.1363019,1.73,7,0,311,True,True,False,Testing Zone,NORMAL,51.33,136,Vehicle outside silence zone.,"{""timestamp"":413481,""car_id"":""CAR_001"",""lat"":22.32329607,""lon"":73.1363019,""horn"":true,""hdop"":1.73,""satellites"":7,""adc"":0,""gps_age"":311,""gps_valid"":true}"
